DataMovimento;CodLinha;NomeLinha;TipoPassageiro;NomePassageiro;Demanda
25/02/2022;713;Santos Dumont/Perimetral                ;3;Estudante;180
25/02/2022;713;Santos Dumont/Perimetral                ;4;Gratuidade Idoso;2863
25/02/2022;713;Santos Dumont/Perimetral                ;5;Vale-transporte (vermelho);1
25/02/2022;713;Santos Dumont/Perimetral                ;6;Crachá Empresas;1
25/02/2022;713;Santos Dumont/Perimetral                ;11;Idoso Identificação;758
25/02/2022;713;Santos Dumont/Perimetral                ;12;Estudante com débito;1574
25/02/2022;713;Santos Dumont/Perimetral                ;15;Projovem;11
25/02/2022;713;Santos Dumont/Perimetral                ;16;Grat. Deficiente - S/Acomp;70
25/02/2022;713;Santos Dumont/Perimetral                ;31;Vt. Institucional;3
25/02/2022;713;Santos Dumont/Perimetral                ;32;Gratuidade Infantil;1
25/02/2022;713;Santos Dumont/Perimetral                ;37;VT Beneficio Piloto BUM;73
25/02/2022;725;Parque Santa Maria/Centro Fashion;2;Popular;31
25/02/2022;725;Parque Santa Maria/Centro Fashion;3;Estudante;156
25/02/2022;725;Parque Santa Maria/Centro Fashion;4;Gratuidade Idoso;1563
25/02/2022;725;Parque Santa Maria/Centro Fashion;5;Vale-transporte (vermelho);22
25/02/2022;725;Parque Santa Maria/Centro Fashion;6;Crachá Empresas;2
25/02/2022;725;Parque Santa Maria/Centro Fashion;9;Vt. Identificação;23
25/02/2022;725;Parque Santa Maria/Centro Fashion;11;Idoso Identificação;564
25/02/2022;725;Parque Santa Maria/Centro Fashion;12;Estudante com débito;1188
25/02/2022;725;Parque Santa Maria/Centro Fashion;15;Projovem;9
25/02/2022;725;Parque Santa Maria/Centro Fashion;16;Grat. Deficiente - S/Acomp;89
25/02/2022;725;Parque Santa Maria/Centro Fashion;31;Vt. Institucional;3
25/02/2022;725;Parque Santa Maria/Centro Fashion;32;Gratuidade Infantil;3
25/02/2022;725;Parque Santa Maria/Centro Fashion;37;VT Beneficio Piloto BUM;14
25/02/2022;728;José Walter/Centro                      ;2;Popular;40
25/02/2022;728;José Walter/Centro                      ;3;Estudante;106
25/02/2022;728;José Walter/Centro                      ;4;Gratuidade Idoso;1020
25/02/2022;728;José Walter/Centro                      ;5;Vale-transporte (vermelho);2
25/02/2022;728;José Walter/Centro                      ;6;Crachá Empresas;1
25/02/2022;728;José Walter/Centro                      ;11;Idoso Identificação;585
25/02/2022;728;José Walter/Centro                      ;12;Estudante com débito;828
25/02/2022;728;José Walter/Centro                      ;15;Projovem;25
25/02/2022;728;José Walter/Centro                      ;16;Grat. Deficiente - S/Acomp;98
25/02/2022;728;José Walter/Centro                      ;32;Gratuidade Infantil;3
25/02/2022;728;José Walter/Centro                      ;37;VT Beneficio Piloto BUM;5
25/02/2022;752;Caça e Pesca/Centro                     ;2;Popular;147
25/02/2022;752;Caça e Pesca/Centro                     ;3;Estudante;226
25/02/2022;752;Caça e Pesca/Centro                     ;4;Gratuidade Idoso;2288
25/02/2022;752;Caça e Pesca/Centro                     ;5;Vale-transporte (vermelho);12
25/02/2022;752;Caça e Pesca/Centro                     ;11;Idoso Identificação;624
25/02/2022;752;Caça e Pesca/Centro                     ;12;Estudante com débito;1849
25/02/2022;752;Caça e Pesca/Centro                     ;15;Projovem;21
25/02/2022;752;Caça e Pesca/Centro                     ;16;Grat. Deficiente - S/Acomp;104
25/02/2022;752;Caça e Pesca/Centro                     ;31;Vt. Institucional;1
25/02/2022;752;Caça e Pesca/Centro                     ;32;Gratuidade Infantil;7
25/02/2022;752;Caça e Pesca/Centro                     ;37;VT Beneficio Piloto BUM;34
25/02/2022;753;Cidade 2000/Sargento Hermínio;2;Popular;11
25/02/2022;753;Cidade 2000/Sargento Hermínio;3;Estudante;116
25/02/2022;753;Cidade 2000/Sargento Hermínio;4;Gratuidade Idoso;1497
25/02/2022;753;Cidade 2000/Sargento Hermínio;5;Vale-transporte (vermelho);2
25/02/2022;753;Cidade 2000/Sargento Hermínio;6;Crachá Empresas;1
25/02/2022;753;Cidade 2000/Sargento Hermínio;11;Idoso Identificação;357
25/02/2022;753;Cidade 2000/Sargento Hermínio;12;Estudante com débito;966
25/02/2022;753;Cidade 2000/Sargento Hermínio;15;Projovem;17
25/02/2022;753;Cidade 2000/Sargento Hermínio;16;Grat. Deficiente - S/Acomp;51
25/02/2022;753;Cidade 2000/Sargento Hermínio;32;Gratuidade Infantil;2
25/02/2022;753;Cidade 2000/Sargento Hermínio;37;VT Beneficio Piloto BUM;6
25/02/2022;754;Granja Lisboa/Goiabeiras                ;2;Popular;83
25/02/2022;754;Granja Lisboa/Goiabeiras                ;3;Estudante;458
25/02/2022;754;Granja Lisboa/Goiabeiras                ;4;Gratuidade Idoso;3275
25/02/2022;754;Granja Lisboa/Goiabeiras                ;5;Vale-transporte (vermelho);20
25/02/2022;754;Granja Lisboa/Goiabeiras                ;11;Idoso Identificação;1099
25/02/2022;754;Granja Lisboa/Goiabeiras                ;12;Estudante com débito;1969
25/02/2022;754;Granja Lisboa/Goiabeiras                ;15;Projovem;45
25/02/2022;754;Granja Lisboa/Goiabeiras                ;16;Grat. Deficiente - S/Acomp;162
25/02/2022;754;Granja Lisboa/Goiabeiras                ;31;Vt. Institucional;4
25/02/2022;754;Granja Lisboa/Goiabeiras                ;32;Gratuidade Infantil;5
25/02/2022;754;Granja Lisboa/Goiabeiras                ;37;VT Beneficio Piloto BUM;12
25/02/2022;755;Curió/Riomar Kennedy;2;Popular;19
25/02/2022;755;Curió/Riomar Kennedy;3;Estudante;98
25/02/2022;755;Curió/Riomar Kennedy;4;Gratuidade Idoso;3129
25/02/2022;755;Curió/Riomar Kennedy;5;Vale-transporte (vermelho);15
25/02/2022;755;Curió/Riomar Kennedy;6;Crachá Empresas;2
25/02/2022;755;Curió/Riomar Kennedy;11;Idoso Identificação;1265
25/02/2022;755;Curió/Riomar Kennedy;12;Estudante com débito;2083
25/02/2022;755;Curió/Riomar Kennedy;15;Projovem;24
25/02/2022;755;Curió/Riomar Kennedy;16;Grat. Deficiente - S/Acomp;49
25/02/2022;755;Curió/Riomar Kennedy;28;Transbordo;1
25/02/2022;755;Curió/Riomar Kennedy;31;Vt. Institucional;1
25/02/2022;755;Curió/Riomar Kennedy;32;Gratuidade Infantil;4
25/02/2022;755;Curió/Riomar Kennedy;37;VT Beneficio Piloto BUM;75
25/02/2022;757;Vila Velha/Centro                       ;2;Popular;113
25/02/2022;757;Vila Velha/Centro                       ;3;Estudante;235
25/02/2022;757;Vila Velha/Centro                       ;4;Gratuidade Idoso;2472
25/02/2022;757;Vila Velha/Centro                       ;5;Vale-transporte (vermelho);14
25/02/2022;757;Vila Velha/Centro                       ;6;Crachá Empresas;4
25/02/2022;757;Vila Velha/Centro                       ;11;Idoso Identificação;887
25/02/2022;757;Vila Velha/Centro                       ;12;Estudante com débito;1580
25/02/2022;757;Vila Velha/Centro                       ;15;Projovem;48
25/02/2022;757;Vila Velha/Centro                       ;16;Grat. Deficiente - S/Acomp;102
25/02/2022;757;Vila Velha/Centro                       ;32;Gratuidade Infantil;4
25/02/2022;757;Vila Velha/Centro                       ;37;VT Beneficio Piloto BUM;23
25/02/2022;804;Aldeota                                 ;2;Popular;5
25/02/2022;804;Aldeota                                 ;3;Estudante;9
25/02/2022;804;Aldeota                                 ;4;Gratuidade Idoso;1565
25/02/2022;804;Aldeota                                 ;9;Vt. Identificação;38
25/02/2022;804;Aldeota                                 ;11;Idoso Identificação;261
25/02/2022;804;Aldeota                                 ;12;Estudante com débito;1040
25/02/2022;804;Aldeota                                 ;15;Projovem;12
25/02/2022;804;Aldeota                                 ;16;Grat. Deficiente - S/Acomp;130
25/02/2022;804;Aldeota                                 ;28;Transbordo;12
25/02/2022;804;Aldeota                                 ;32;Gratuidade Infantil;6
25/02/2022;806;Edson Queiróz/Papicu                    ;3;Estudante;5
25/02/2022;806;Edson Queiróz/Papicu                    ;4;Gratuidade Idoso;974
25/02/2022;806;Edson Queiróz/Papicu                    ;5;Vale-transporte (vermelho);4
25/02/2022;806;Edson Queiróz/Papicu                    ;9;Vt. Identificação;14
25/02/2022;806;Edson Queiróz/Papicu                    ;11;Idoso Identificação;334
25/02/2022;806;Edson Queiróz/Papicu                    ;12;Estudante com débito;942
25/02/2022;806;Edson Queiróz/Papicu                    ;15;Projovem;4
25/02/2022;806;Edson Queiróz/Papicu                    ;16;Grat. Deficiente - S/Acomp;33
25/02/2022;806;Edson Queiróz/Papicu                    ;31;Vt. Institucional;2
25/02/2022;806;Edson Queiróz/Papicu                    ;32;Gratuidade Infantil;2
25/02/2022;806;Edson Queiróz/Papicu                    ;37;VT Beneficio Piloto BUM;1
25/02/2022;810;Papicu/Praia do Futuro                  ;3;Estudante;13
25/02/2022;810;Papicu/Praia do Futuro                  ;4;Gratuidade Idoso;892
25/02/2022;810;Papicu/Praia do Futuro                  ;5;Vale-transporte (vermelho);5
25/02/2022;810;Papicu/Praia do Futuro                  ;9;Vt. Identificação;10
25/02/2022;810;Papicu/Praia do Futuro                  ;11;Idoso Identificação;183
25/02/2022;810;Papicu/Praia do Futuro                  ;12;Estudante com débito;761
25/02/2022;810;Papicu/Praia do Futuro                  ;15;Projovem;3
25/02/2022;810;Papicu/Praia do Futuro                  ;16;Grat. Deficiente - S/Acomp;113
25/02/2022;810;Papicu/Praia do Futuro                  ;28;Transbordo;6
25/02/2022;810;Papicu/Praia do Futuro                  ;31;Vt. Institucional;2
25/02/2022;810;Papicu/Praia do Futuro                  ;32;Gratuidade Infantil;1
25/02/2022;810;Papicu/Praia do Futuro                  ;37;VT Beneficio Piloto BUM;6
25/02/2022;814;Papicu/Castelo Encantado                ;3;Estudante;5
25/02/2022;814;Papicu/Castelo Encantado                ;4;Gratuidade Idoso;678
25/02/2022;814;Papicu/Castelo Encantado                ;5;Vale-transporte (vermelho);4
25/02/2022;814;Papicu/Castelo Encantado                ;9;Vt. Identificação;10
25/02/2022;814;Papicu/Castelo Encantado                ;11;Idoso Identificação;128
25/02/2022;814;Papicu/Castelo Encantado                ;12;Estudante com débito;381
25/02/2022;814;Papicu/Castelo Encantado                ;15;Projovem;4
25/02/2022;814;Papicu/Castelo Encantado                ;16;Grat. Deficiente - S/Acomp;20
25/02/2022;814;Papicu/Castelo Encantado                ;31;Vt. Institucional;2
25/02/2022;814;Papicu/Castelo Encantado                ;32;Gratuidade Infantil;1
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;3;Estudante;15
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;4;Gratuidade Idoso;2147
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;5;Vale-transporte (vermelho);15
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;9;Vt. Identificação;31
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;11;Idoso Identificação;629
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;12;Estudante com débito;1982
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;15;Projovem;7
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;16;Grat. Deficiente - S/Acomp;128
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;31;Vt. Institucional;6
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;32;Gratuidade Infantil;5
25/02/2022;815;Messejana/Papicu/Cj Tancredo Neves;37;VT Beneficio Piloto BUM;4
25/02/2022;816;Edson Queiróz/Centro                    ;3;Estudante;11
25/02/2022;816;Edson Queiróz/Centro                    ;4;Gratuidade Idoso;700
25/02/2022;816;Edson Queiróz/Centro                    ;5;Vale-transporte (vermelho);4
25/02/2022;816;Edson Queiróz/Centro                    ;9;Vt. Identificação;11
25/02/2022;816;Edson Queiróz/Centro                    ;11;Idoso Identificação;323
25/02/2022;816;Edson Queiróz/Centro                    ;12;Estudante com débito;757
25/02/2022;816;Edson Queiróz/Centro                    ;15;Projovem;5
25/02/2022;816;Edson Queiróz/Centro                    ;16;Grat. Deficiente - S/Acomp;15
25/02/2022;816;Edson Queiróz/Centro                    ;32;Gratuidade Infantil;2
25/02/2022;816;Edson Queiróz/Centro                    ;37;VT Beneficio Piloto BUM;5
25/02/2022;820;Papicu/Cj Alvorada                      ;3;Estudante;7
25/02/2022;820;Papicu/Cj Alvorada                      ;4;Gratuidade Idoso;1048
25/02/2022;820;Papicu/Cj Alvorada                      ;9;Vt. Identificação;5
25/02/2022;820;Papicu/Cj Alvorada                      ;11;Idoso Identificação;417
25/02/2022;820;Papicu/Cj Alvorada                      ;12;Estudante com débito;1168
25/02/2022;820;Papicu/Cj Alvorada                      ;15;Projovem;5
25/02/2022;820;Papicu/Cj Alvorada                      ;16;Grat. Deficiente - S/Acomp;58
25/02/2022;820;Papicu/Cj Alvorada                      ;31;Vt. Institucional;1
25/02/2022;820;Papicu/Cj Alvorada                      ;32;Gratuidade Infantil;4
25/02/2022;820;Papicu/Cj Alvorada                      ;37;VT Beneficio Piloto BUM;3
25/02/2022;823;Bom Jardim/Montese/Aldeota;3;Estudante;1
25/02/2022;823;Bom Jardim/Montese/Aldeota;4;Gratuidade Idoso;289
25/02/2022;823;Bom Jardim/Montese/Aldeota;5;Vale-transporte (vermelho);1
25/02/2022;823;Bom Jardim/Montese/Aldeota;9;Vt. Identificação;3
25/02/2022;823;Bom Jardim/Montese/Aldeota;11;Idoso Identificação;41
25/02/2022;823;Bom Jardim/Montese/Aldeota;12;Estudante com débito;198
25/02/2022;823;Bom Jardim/Montese/Aldeota;16;Grat. Deficiente - S/Acomp;9
25/02/2022;823;Bom Jardim/Montese/Aldeota;37;VT Beneficio Piloto BUM;2
25/02/2022;825;Cidade Func/Papicu/Jardim das Oliveiras ;4;Gratuidade Idoso;481
25/02/2022;825;Cidade Func/Papicu/Jardim das Oliveiras ;5;Vale-transporte (vermelho);3
25/02/2022;825;Cidade Func/Papicu/Jardim das Oliveiras ;9;Vt. Identificação;5
25/02/2022;825;Cidade Func/Papicu/Jardim das Oliveiras ;11;Idoso Identificação;161
25/02/2022;825;Cidade Func/Papicu/Jardim das Oliveiras ;12;Estudante com débito;461
25/02/2022;825;Cidade Func/Papicu/Jardim das Oliveiras ;15;Projovem;1
25/02/2022;825;Cidade Func/Papicu/Jardim das Oliveiras ;16;Grat. Deficiente - S/Acomp;19
25/02/2022;825;Cidade Func/Papicu/Jardim das Oliveiras ;31;Vt. Institucional;2
25/02/2022;825;Cidade Func/Papicu/Jardim das Oliveiras ;37;VT Beneficio Piloto BUM;2
25/02/2022;832;Papicu/Cidade 2000                      ;2;Popular;4
25/02/2022;832;Papicu/Cidade 2000                      ;3;Estudante;20
25/02/2022;832;Papicu/Cidade 2000                      ;4;Gratuidade Idoso;819
25/02/2022;832;Papicu/Cidade 2000                      ;9;Vt. Identificação;25
25/02/2022;832;Papicu/Cidade 2000                      ;11;Idoso Identificação;214
25/02/2022;832;Papicu/Cidade 2000                      ;12;Estudante com débito;699
25/02/2022;832;Papicu/Cidade 2000                      ;15;Projovem;6
25/02/2022;832;Papicu/Cidade 2000                      ;16;Grat. Deficiente - S/Acomp;68
25/02/2022;832;Papicu/Cidade 2000                      ;31;Vt. Institucional;1
25/02/2022;832;Papicu/Cidade 2000                      ;32;Gratuidade Infantil;1
25/02/2022;832;Papicu/Cidade 2000                      ;37;VT Beneficio Piloto BUM;3
25/02/2022;833;Cidade 2000/Centro                      ;3;Estudante;11
25/02/2022;833;Cidade 2000/Centro                      ;4;Gratuidade Idoso;361
25/02/2022;833;Cidade 2000/Centro                      ;9;Vt. Identificação;6
25/02/2022;833;Cidade 2000/Centro                      ;11;Idoso Identificação;98
25/02/2022;833;Cidade 2000/Centro                      ;12;Estudante com débito;281
25/02/2022;833;Cidade 2000/Centro                      ;16;Grat. Deficiente - S/Acomp;12
25/02/2022;833;Cidade 2000/Centro                      ;31;Vt. Institucional;1
25/02/2022;833;Cidade 2000/Centro                      ;32;Gratuidade Infantil;2
25/02/2022;833;Cidade 2000/Centro                      ;37;VT Beneficio Piloto BUM;4
25/02/2022;835;Defensoria/Papicu/Via Câmara            ;4;Gratuidade Idoso;38
25/02/2022;835;Defensoria/Papicu/Via Câmara            ;11;Idoso Identificação;11
25/02/2022;835;Defensoria/Papicu/Via Câmara            ;12;Estudante com débito;39
25/02/2022;835;Defensoria/Papicu/Via Câmara            ;16;Grat. Deficiente - S/Acomp;2
25/02/2022;835;Defensoria/Papicu/Via Câmara            ;32;Gratuidade Infantil;1
25/02/2022;835;Defensoria/Papicu/Via Câmara            ;37;VT Beneficio Piloto BUM;1
25/02/2022;836;Cj Dona Yolanda Queiroz;3;Estudante;25
25/02/2022;836;Cj Dona Yolanda Queiroz;4;Gratuidade Idoso;277
25/02/2022;836;Cj Dona Yolanda Queiroz;5;Vale-transporte (vermelho);1
25/02/2022;836;Cj Dona Yolanda Queiroz;9;Vt. Identificação;40
25/02/2022;836;Cj Dona Yolanda Queiroz;11;Idoso Identificação;149
25/02/2022;836;Cj Dona Yolanda Queiroz;12;Estudante com débito;427
25/02/2022;836;Cj Dona Yolanda Queiroz;15;Projovem;9
25/02/2022;836;Cj Dona Yolanda Queiroz;16;Grat. Deficiente - S/Acomp;67
25/02/2022;836;Cj Dona Yolanda Queiroz;32;Gratuidade Infantil;6
25/02/2022;836;Cj Dona Yolanda Queiroz;37;VT Beneficio Piloto BUM;1
25/02/2022;841;HGF/Papicu/Riomar;2;Popular;1
25/02/2022;841;HGF/Papicu/Riomar;4;Gratuidade Idoso;644
25/02/2022;841;HGF/Papicu/Riomar;5;Vale-transporte (vermelho);3
25/02/2022;841;HGF/Papicu/Riomar;9;Vt. Identificação;5
25/02/2022;841;HGF/Papicu/Riomar;11;Idoso Identificação;133
25/02/2022;841;HGF/Papicu/Riomar;12;Estudante com débito;310
25/02/2022;841;HGF/Papicu/Riomar;15;Projovem;2
25/02/2022;841;HGF/Papicu/Riomar;16;Grat. Deficiente - S/Acomp;23
25/02/2022;841;HGF/Papicu/Riomar;31;Vt. Institucional;1
25/02/2022;841;HGF/Papicu/Riomar;32;Gratuidade Infantil;2
25/02/2022;841;HGF/Papicu/Riomar;37;VT Beneficio Piloto BUM;1
